fiscal_year,fund,department,tag_peoples_budget,class,total
2019,Aviation Fund,Office of Innovation and Technology,Government Operations,Personal Services,940000
2019,Aviation Fund,Office of Innovation and Technology,Government Operations,Purchase of Services,1223089
2019,Aviation Fund,Managing Director - Office of Fleet Management,Government Operations,Personal Services,1514839
2019,Aviation Fund,Managing Director - Office of Fleet Management,Government Operations,Purchase of Services,588000
2019,Aviation Fund,Managing Director - Office of Fleet Management,Government Operations,"Materials, Supplies & Equip.",1493000
2019,Aviation Fund,Managing Director - Office of Fleet Management - Vehicle Purchase,Government Operations,"Materials, Supplies & Equip.",4800000
2019,Aviation Fund,Police,Police,Personal Services,16961237
2019,Aviation Fund,Police,Police,Purchase of Services,77500
2019,Aviation Fund,Police,Police,"Materials, Supplies & Equip.",93000
2019,Aviation Fund,Fire,Emergency Services,Personal Services,8161574
2019,Aviation Fund,Fire,Emergency Services,Purchase of Services,15000
2019,Aviation Fund,Fire,Emergency Services,"Materials, Supplies & Equip.",155900
2019,Aviation Fund,Fire,Emergency Services,Payments to Other Funds,23000
2019,Aviation Fund,Public Property-Utilities,Government Operations,Purchase of Services,26900000
2019,Aviation Fund,Finance,Government Operations,Purchase of Services,4146000
2019,Aviation Fund,Finance-Employee Benefits,Government Operations,Pers. Svcs.-Emp.Benefits,63950249
2019,Aviation Fund,Finance-Indemnities,Government Operations,"Contrib., Indemnities & Taxes",2512000
2019,Aviation Fund,Sinking Fund Commission (Debt Service),Government Operations,Debt Service,163801936
2019,Aviation Fund,Commerce,Commercial Corridors & Small Businesses,Personal Services,51000000
2019,Aviation Fund,Commerce,Commercial Corridors & Small Businesses,Purchase of Services,107000000
2019,Aviation Fund,Commerce,Commercial Corridors & Small Businesses,"Materials, Supplies & Equip.",11500000
2019,Aviation Fund,Commerce,Commercial Corridors & Small Businesses,"Contrib., Indemnities & Taxes",6300000
2019,Aviation Fund,Commerce,Commercial Corridors & Small Businesses,Payments to Other Funds,24000000
2019,Aviation Fund,Law,Government Operations,Personal Services,1563803
2019,Aviation Fund,Office of Sustainability,Government Operations,Personal Services,63873
2019,Aviation Fund,Office of Sustainability,Government Operations,Purchase of Services,30000
2019,Community Development Fund,Planning and Development,Housing & Homeless Services,Personal Services,4708736
2019,Community Development Fund,Planning and Development,Housing & Homeless Services,Purchase of Services,56675441
2019,Community Development Fund,Planning and Development,Housing & Homeless Services,"Materials, Supplies & Equip.",256000
2019,Community Development Fund,Planning and Development,Housing & Homeless Services,Payments to Other Funds,25000
2019,Community Development Fund,Licenses & Inspection,Government Operations,Personal Services,514818
2019,Community Development Fund,Finance-Employee Benefits,Government Operations,Pers. Svcs.-Emp.Benefits,4152814
2019,Community Development Fund,Finance,Government Operations,Advances and Other Misc. Payments,20000000
2019,Community Development Fund,Commerce,Commercial Corridors & Small Businesses,Personal Services,1140312
2019,Community Development Fund,Commerce,Commercial Corridors & Small Businesses,Purchase of Services,8309306
2019,Community Development Fund,Commerce,Commercial Corridors & Small Businesses,"Materials, Supplies & Equip.",3000
2019,Community Development Fund,Law,Government Operations,Personal Services,195573
2019,Car Rental Tax Fund,Sinking Fund Commission (Debt Service),Government Operations,Purchase of Services,7000000
2019,Municipal Pension Fund,Sinking Fund Commission (Debt Service),Government Operations,Personal Services,4195000
2019,Municipal Pension Fund,Sinking Fund Commission (Debt Service),Government Operations,Pers. Svcs.-Emp.Benefits,3918000
2019,Municipal Pension Fund,Sinking Fund Commission (Debt Service),Government Operations,Purchase of Services,2194000
2019,Municipal Pension Fund,Sinking Fund Commission (Debt Service),Government Operations,"Materials, Supplies & Equip.",165000
2019,Municipal Pension Fund,Sinking Fund Commission (Debt Service),Government Operations,Payments to Other Funds,90000
2019,Housing Trust Fund,Planning and Development,Housing & Homeless Services,Personal Services,1250000
2019,Housing Trust Fund,Planning and Development,Housing & Homeless Services,Purchase of Services,38750000
2019,Acute Care Hospital Fund,Department of Public Health City of Philadelphia - 26 - City of Philadelphia,Government Operations,Personal Services,5393408
2019,Acute Care Hospital Fund,Department of Public Health City of Philadelphia - 26 - City of Philadelphia,Government Operations,Purchase of Services,5980000
2019,Acute Care Hospital Fund,Department of Public Health City of Philadelphia - 26 - City of Philadelphia,Government Operations,"Materials, Supplies & Equip.",1339000
2019,Acute Care Hospital Fund,Department of Public Health City of Philadelphia - 26 - City of Philadelphia,Government Operations,Payments to Other Funds,500000
2019,Acute Care Hospital Fund,Public Health,Public Health Centers,Purchase of Services,149000000
2019,Acute Care Hospital Fund,Finance,Government Operations,Personal Services,75000
2019,Acute Care Hospital Fund,Finance-Employee Benefits,Government Operations,Pers. Svcs.-Emp.Benefits,267592
2019,Acute Care Hospital Fund,Revenue,Government Operations,Personal Services,30000
2019,Acute Care Hospital Fund,Revenue,Government Operations,"Materials, Supplies & Equip.",15000
